Date,Year,Month,Day,Location,Platform,Photographer,Encounter #,File #,# fins,Fin#,Q (0:lowest to 2:best),ID,Catalogue,Cert. (yes or no),Angle (0 to 360°),Fin exposure (0 to 2) ,Back exposure (0 to 2),Distinctiveness dorsal fin,Distinctiveness scars,Re-identifyable,Juvenile/ calf,Juvenile/ calf on the side,Notes
26.08.23,2023,8,26,Andenes,Whale2Sea,Zoë Morange,1,DSC6198,1,1,1,GG140,YES,YES,0,2,0,1,0,NO,NO,NO,NA
26.08.23,2023,8,26,Andenes,Whale2Sea,Zoë Morange,1,DSC6109,1,1,1,GG081,YES,YES,15,2,0,2,1,NO,NO,NO,NA
26.08.23,2023,8,26,Andenes,Whale2Sea,Zoë Morange,1,DSC6080,3,2,1,GG136,YES,YES,15,2,1,0,2,YES,NO,NO,NA
26.08.23,2023,8,26,Andenes,Whale2Sea,Zoë Morange,1,DSC6092,2,2,1,GG098,YES,YES,15,2,2,0,2,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-61,3,3,1,GG071,YES,YES,165,2,1,1,2,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-139,1,1,1,GG071,YES,YES,180,2,2,1,2,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-28,1,1,1,GG078,YES,YES,180,1,1,0,2,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-370,3,1,1,GG078,YES,YES,180,2,2,0,2,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-255,2,1,1,GG072,YES,YES,165,2,1,1,1,YES,NO,NO,determination of sex possible with 20230830 HV-104 to 20230830 HV-107
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-457,1,1,1,GG072,YES,YES,180,2,2,1,1,YES,NO,NO,determination of sex possible with 20230830 HV-104 to 20230830 HV-107
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-254,2,2,1,GG123,YES,YES,180,1,1,0,2,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-128,1,1,1,GG123,YES,YES,195,2,2,0,1,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-477,1,1,1,GG_t099,NO,YES,150,2,1,0,1,NO,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-371,3,3,1,GG_t099,NO,YES,165,2,2,0,1,NO,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-472,2,1,1,GG_t102,NO,YES,165,2,1,0,1,NO,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-524,1,1,1,GG093,YES,YES,345,2,1,0,2,YES,NO,NO,was registered as GG097 before sides were matched
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-528,1,1,1,GG093,YES,YES,345,2,1,0,2,YES,NO,NO,was registered as GG097 before sides were matched
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-537,2,2,1,GG107,YES,YES,15,2,2,2,2,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-521,1,1,1,GG107,YES,YES,0,2,1,2,2,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-532,2,1,1,GG140,YES,YES,0,2,1,2,2,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-181,2,2,1,GG071,YES,YES,0,2,1,1,1,NO,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-548,2,1,1,GG064,YES,YES,15,2,1,2,1,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-182,2,1,1,GG072,YES,YES,345,2,2,1,1,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-237,3,2,1,GG072,YES,YES,0,2,1,2,2,YES,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-231,3,3,1,GG_j048,NO,YES,0,2,1,0,1,NO,YES,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-439,3,1,1,GG_t097,NO,YES,15,2,2,0,1,NO,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-275,1,1,1,GG_t097,NO,YES,45,2,1,0,1,NO,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-436,2,2,1,GG_t098,NO,YES,0,2,2,0,1,NO,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-437,2,2,1,GG_t098,NO,YES,0,2,1,0,1,NO,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-428,2,1,1,GG_t100,NO,YES,30,2,1,0,1,NO,NO,NO,NA
30.08.23,2023,8,30,Stø,Arctic Whale Tours,Hannaleena Väisänen,1,20230830 HV-439,3,3,1,GG_t101,NO,YES,45,2,1,0,1,NO,NO,YES,NA
15.09.23,2023,9,15,Andenes,Whale2Sea,Zoë Morange,1,DSC8941,2,1,1,GG_t084,NO,YES,150,2,1,0,0,NO,NO,NO,NA
15.09.23,2023,9,15,Andenes,Whale2Sea,Zoë Morange,1,DSC8941,2,2,1,GG_t085,NO,YES,150,2,0,0,0,NO,NO,NO,NA
15.09.23,2023,9,15,Andenes,Whale2Sea,Zoë Morange,1,DSC9019,1,1,1,GG096,YES,YES,345,2,1,0,2,YES,NO,NO,NA
15.09.23,2023,9,15,Andenes,Whale2Sea,Zoë Morange,1,DSC8981,1,1,1,GG091,YES,YES,15,2,0,2,2,YES,NO,NO,NA
15.09.23,2023,9,15,Andenes,Whale2Sea,Zoë Morange,1,DSC8999,1,1,1,GG077,YES,YES,15,2,1,2,0,YES,NO,NO,NA
01.06.24,2024,6,1,Andenes,Whale2Sea,Zoë Morange,1,DSC3816,2,1,1,GG057,YES,YES,15,2,0,1,2,YES,NO,YES,NA
01.06.24,2024,6,1,Andenes,Whale2Sea,Zoë Morange,1,DSC3832,1,1,1,GG056,YES,NO,165,2,0,1,0,NO,NO,NO,NA
01.06.24,2024,6,1,Andenes,Whale2Sea,Zoë Morange,1,DSC3850,1,1,1,GG057,YES,YES,165,2,0,1,1,YES,NO,YES,NA
11.07.24,2024,7,11,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_0171,1,1,1,GG150,NO,YES,120,2,0,1,0,NO,NO,NO,NA
11.07.24,2024,7,11,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_0243,1,1,1,GG150,NO,YES,315,1,0,1,1,NO,NO,NO,NA
11.07.24,2024,7,11,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_0247,1,1,1,GG_t121,NO,YES,330,1,0,0,1,NO,NO,NO,NA
11.07.24,2024,7,11,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_0195,1,1,1,GG_t122,NO,YES,0,1,0,0,1,NO,NO,NO,NA
11.07.24,2024,7,11,Andenes,Whale2Sea,Elena Catasús,1,DSC3855,1,1,1,GG150,YES,YES,180,2,0,1,1,NO,NO,NO,NA
11.07.24,2024,7,11,Andenes,Whale2Sea,Elena Catasús,1,DSC3852,2,2,1,GG_t123,NO,YES,180,2,1,0,1,NO,NO,YES,NA
11.07.24,2024,7,11,Andenes,Whale2Sea,Elena Catasús,1,DSC3917,1,1,1,GG150,YES,YES,0,1,0,1,0,NO,NO,NO,NA
11.07.24,2024,7,11,Andenes,Whale2Sea,Elena Catasús,1,DSC3922,1,1,1,GG_t121,NO,YES,0,1,0,0,0,NO,NO,NO,NA
11.07.24,2024,7,11,Andenes,Whale2Sea,Elena Catasús,1,DSC4001,1,1,1,GG_t124,NO,YES,15,2,1,0,1,NO,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Elena Catasús,1,DSC4038,4,1,1,GG_t131,NO,YES,180,2,1,0,1,NO,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Elena Catasús,1,DSC4058,1,1,1,GG147,YES,YES,180,2,1,0,2,YES,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024-9269,1,1,1,GG_t129,NO,YES,165,2,1,0,2,NO,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024-9301,2,1,1,GG007,YES,YES,165,2,1,0,2,YES,NO,YES,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024-9253,3,2,1,GG146,YES,YES,180,2,1,2,2,YES,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024-9325,1,1,1,GG147,YES,YES,165,2,1,0,2,YES,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024,2,1,1,GG148,NO,YES,15,2,1,0,2,YES,NO,YES,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024,1,1,1,GG_t125,NO,YES,0,2,1,0,1,NO,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024,3,2,1,GG_t126,NO,YES,15,0,0,1,1,NO,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024,1,1,1,GG_t127,NO,YES,345,2,1,0,1,NO,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024,1,1,1,GG_t128,NO,YES,30,2,2,0,2,NO,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024,3,2,1,GG_t130,NO,YES,0,2,1,0,1,NO,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024,2,1,1,GG126,YES,YES,0,2,2,0,2,YES,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024,2,1,1,GG126,YES,YES,0,2,1,0,2,YES,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024,2,2,1,GG129,YES,YES,0,2,1,2,2,YES,NO,NO,NA
13.07.24,2024,7,13,Andenes,Whale2Sea,Luís Dias,2,luisdias_nature photo Rissos 13 July 2024,3,1,1,GG146,YES,YES,315,2,2,0,1,YES,NO,NO,NA
20.07.24,2024,7,20,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_0713,1,1,2,GG_j054,NO,YES,180,2,1,0,1,NO,YES,NO,"juvenile of GG050, female: sex can be determined with IMG_0705"
20.07.24,2024,7,20,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_0745,2,1,1,GG_t133,NO,YES,120,2,1,0,1,NO,NO,YES,NA
20.07.24,2024,7,20,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_0703,1,1,2,GG_j054,NO,YES,15,2,2,0,1,YES,YES,NO,"juvenile of GG050, female: sex can be determined with IMG_0705"
20.07.24,2024,7,20,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_0733,1,1,1,GG_050,YES,YES,30,2,1,1,1,NO,NO,YES,NA
20.07.24,2024,7,20,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_0752,1,1,1,GG_087,YES,YES,330,2,1,0,2,YES,NO,NO,NA
20.07.24,2024,7,20,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_0763,2,2,1,GG_j055,NO,YES,135,2,1,0,1,NO,YES,NO,Juvenile of GG_t134
20.07.24,2024,7,20,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_0778,1,1,1,GG_t134,NO,YES,180,2,1,0,1,NO,NO,YES,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,1,IMG_2387,1,1,1,GG150,YES,YES,30,1,0,1,1,NO,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2487,3,2,1,GG149,YES,YES,180,1,1,2,2,YES,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2421,3,2,1,GG150,YES,YES,165,1,0,2,2,YES,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2500,2,2,1,GG151,YES,YES,180,2,1,0,1,YES,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2428,2,1,1,GG152,YES,YES,180,2,0,1,2,YES,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2432,4,3,1,GG146,YES,YES,180,1,0,1,2,YES,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2494,1,1,1,GG154,YES,YES,180,2,0,0,1,YES,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2488,3,1,1,GG153,YES,YES,180,2,1,0,2,YES,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2487,3,1,1,GG153,YES,YES,180,2,1,0,2,YES,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2445,2,1,1,GG149,YES,NO,0,2,0,0,1,NO,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2460,2,2,1,GG150,YES,YES,0,2,0,2,2,YES,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2449,1,1,1,GG152,YES,YES,0,2,0,1,2,YES,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2443,1,1,1,GG155,YES,YES,30,2,0,0,1,YES,NO,NO,NA
07.08.24,2024,8,7,Andenes,Whale2Sea,Alexander Eckerle,2,IMG_2459,2,1,1,GG156,YES,YES,0,2,0,0,1,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8719,1,1,1,GG157,YES,YES,180,2,1,1,1,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8769,1,1,1,GG157,YES,YES,165,2,1,1,1,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8768,1,1,1,GG160,YES,YES,150,2,0,2,1,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8763,2,1,1,GG161,YES,YES,180,2,0,0,2,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8763,2,2,1,GG162,YES,YES,180,1,0,0,2,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8834,1,1,1,GG163,YES,YES,195,1,0,1,1,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8745,1,1,1,GG_t138,NO,YES,165,2,1,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8752,1,1,1,GG_t138,NO,YES,165,2,1,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8718,1,1,1,GG_t139,NO,YES,180,2,0,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8731,1,1,1,GG_t140,NO,YES,180,2,0,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8729,1,1,1,GG_t140,NO,YES,180,2,0,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8787,4,4,1,GG104,YES,YES,15,2,1,0,2,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8785,3,2,1,GG108,YES,YES,0,2,0,0,2,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8781,1,1,1,GG158,YES,YES,0,2,0,2,2,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8779,1,1,1,GG159,YES,YES,0,2,0,1,2,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8775,2,2,1,GG160,YES,YES,45,2,1,2,2,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8774,3,2,1,GG163,YES,YES,0,2,0,1,2,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8794,2,1,1,GG164,YES,YES,30,2,0,0,2,YES,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8840,1,1,1,GG_t140,NO,YES,15,2,1,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8839,1,1,1,GG_t140,NO,YES,0,2,0,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8791,1,1,1,GG_t141,NO,YES,0,2,1,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8800,1,1,1,GG_t142,NO,YES,15,2,0,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8793,1,1,1,GG_t143,NO,YES,15,2,1,1,1,NO,NO,NO,Is this the right side of GG157? Is this the same individual as GG_t016?
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8804,1,1,1,GG_t145,NO,YES,30,2,2,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8805,1,1,1,GG_t145,NO,YES,0,2,0,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8823,1,1,1,GG_t146,NO,YES,330,2,1,0,1,NO,NO,NO,NA
12.08.24,2024,8,12,Andenes,Whale2Sea,Eve Jourdain,1,NOS_8818,1,1,1,GG_t146,NO,YES,0,2,0,0,1,NO,NO,NO,NA
